"UKPRN","HE.provider","date","Open.ended.Permanent","Fixed.term","Total.academic.staff","Total","Total.European.Union","Total_nonuk","ratio_permanent","ratio_casual","prop_permanent","prop_casual","staffstudent_ratio","prop_non_uk","prop_eu","latest_prop_casual_2022"
10007768,"The University of Lancaster","2019-2020",1085,1090,2175,15665,1485,5425,0.995412844036697,1.00460829493088,49.8850574712644,50.1149425287356,14.4377880184332,35,9,34.5982142857143
10003854,"Leeds Arts University","2019-2020",165,15,175,2145,55,205,11,0.0909090909090909,94.2857142857143,8.57142857142857,13,10,3,5.88235294117647
10003861,"Leeds Beckett University","2019-2020",945,320,1265,22205,370,1565,2.953125,0.338624338624339,74.703557312253,25.296442687747,23.4973544973545,7,2,19.0972222222222
10034449,"Leeds Conservatoire","2019-2020",205,5,210,1300,60,130,41,0.024390243902439,97.6190476190476,2.38095238095238,6.34146341463415,10,5,18
10007795,"The University of Leeds","2019-2020",2700,1115,3815,36330,1525,10760,2.42152466367713,0.412962962962963,70.7732634338139,29.2267365661861,13.4555555555556,30,4,25.3989361702128
10003863,"Leeds Trinity University","2019-2020",140,10,150,4985,80,85,14,0.0714285714285714,93.3333333333333,6.66666666666667,35.6071428571429,2,2,2.4390243902439
10007796,"The University of Leicester","2019-2020",1290,405,1695,16180,665,4425,3.18518518518519,0.313953488372093,76.1061946902655,23.8938053097345,12.5426356589147,27,4,25.9818731117825
10007151,"The University of Lincoln","2019-2020",1175,155,1330,16425,210,1185,7.58064516129032,0.131914893617021,88.3458646616541,11.6541353383459,13.9787234042553,7,1,9.6085409252669
10003956,"Liverpool Hope University","2019-2020",260,25,285,4985,130,220,10.4,0.0961538461538462,91.2280701754386,8.7719298245614,19.1730769230769,4,3,11.9402985074627
10003957,"Liverpool John Moores University","2019-2020",1215,355,1570,25050,505,1955,3.42253521126761,0.292181069958848,77.3885350318471,22.6114649681529,20.6172839506173,8,2,25.7396449704142
10003945,"The Liverpool Institute for Performing Arts","2019-2020",80,5,85,885,35,190,16,0.0625,94.1176470588235,5.88235294117647,11.0625,21,4,5
10006842,"The University of Liverpool","2019-2020",1975,1180,3155,29600,1010,9165,1.67372881355932,0.59746835443038,62.5990491283677,37.4009508716323,14.9873417721519,31,3,36.8167202572347
10003958,"Liverpool School of Tropical Medicine","2019-2020",120,115,235,345,30,125,1.04347826086957,0.958333333333333,51.063829787234,48.936170212766,2.875,36,9,54
10007162,"University of the Arts, London","2019-2020",1245,1095,2335,19965,2635,10755,1.13698630136986,0.879518072289157,53.3190578158458,46.8950749464668,16.0361445783133,54,13,62.125340599455
10007769,"London Business School","2019-2020",115,10,120,2305,395,1835,11.5,0.0869565217391304,95.8333333333333,8.33333333333333,20.0434782608696,80,17,4.54545454545455
10007797,"University of London (Institutes and activities)","2019-2020",55,50,105,330,45,120,1.1,0.909090909090909,52.3809523809524,47.6190476190476,6,36,14,26.6666666666667
10004036,"London Film School Limited","2019-2020",30,0,35,265,50,225,Inf,0,85.7142857142857,0,8.83333333333333,85,19,12.5
10004048,"London Metropolitan University","2019-2020",420,25,445,10390,630,1140,16.8,0.0595238095238095,94.3820224719101,5.61797752808989,24.7380952380952,11,6,4.25531914893617
10004078,"London South Bank University","2019-2020",595,570,1170,16840,580,1935,1.04385964912281,0.957983193277311,50.8547008547009,48.7179487179487,28.3025210084034,11,3,45.6066945606695
10004063,"London School of Economics and Political Science","2019-2020",730,1050,1780,12050,2070,8170,0.695238095238095,1.43835616438356,41.0112359550562,58.9887640449438,16.5068493150685,68,17,59.0163934426229
10007771,"London School of Hygiene and Tropical Medicine","2019-2020",300,705,1000,1090,95,560,0.425531914893617,2.35,30,70.5,3.63333333333333,51,9,72.0183486238532
10022285,"London School of Management Education","2019-2020",10,5,15,480,0,0,2,0.5,66.6666666666667,33.3333333333333,48,0,0,33.3333333333333
10004075,"London School of Theology","2019-2020",25,0,25,340,15,35,Inf,0,100,0,13.6,10,4,0
10008289,"The London Institute of Banking & Finance","2019-2020",10,10,20,245,5,10,1,1,50,50,24.5,4,2,66.6666666666667
10004113,"Loughborough University","2019-2020",1140,490,1630,18295,900,4390,2.3265306122449,0.429824561403509,69.9386503067485,30.0613496932515,16.0482456140351,24,5,28.3018867924528
10009612,"Luther King House Educational Trust","2019-2020",5,0,5,105,0,5,Inf,0,100,0,21,5,0,0
10004180,"The Manchester Metropolitan University","2019-2020",1635,965,2600,33420,840,2750,1.69430051813472,0.590214067278288,62.8846153846154,37.1153846153846,20.4403669724771,8,3,29.0948275862069
10007798,"The University of Manchester","2019-2020",2700,2455,5150,40485,3060,15335,1.09979633401222,0.909259259259259,52.4271844660194,47.6699029126214,14.9944444444444,38,8,42.9924242424242
10030776,"St Mellitus College","2019-2020",40,0,40,600,5,5,Inf,0,100,0,15,1,1,0
10004320,"The Metanoia Institute","2019-2020",20,55,75,405,10,10,0.363636363636364,2.75,26.6666666666667,73.3333333333333,20.25,2,2,57.8947368421053
10004351,"Middlesex University","2019-2020",880,110,990,20175,1915,5590,8,0.125,88.8888888888889,11.1111111111111,22.9261363636364,28,9,9.62566844919786
10023777,"Mont Rose College of Management and Sciences","2019-2020",30,0,30,825,NA,NA,Inf,0,100,0,27.5,NA,NA,0
10023454,"Moorlands College","2019-2020",10,0,10,265,10,15,Inf,0,100,0,26.5,6,4,60
10004538,"Nazarene Theological College","2019-2020",20,0,20,155,0,10,Inf,0,100,0,7.75,6,0,0
10030129,"Nelson College London Ltd","2019-2020",5,0,5,1140,NA,NA,Inf,0,100,0,228,NA,NA,50
10007799,"Newcastle University","2019-2020",1790,1325,3115,28070,1440,7615,1.35094339622642,0.740223463687151,57.4638844301766,42.5361155698234,15.6815642458101,27,5,32.013201320132
10048199,"New College of the Humanities","2019-2020",25,35,65,215,70,95,0.714285714285714,1.4,38.4615384615385,53.8461538461538,8.6,44,33,38.8888888888889
10007832,"Newman University","2019-2020",130,10,140,2795,15,20,13,0.0769230769230769,92.8571428571429,7.14285714285714,21.5,1,1,10.7142857142857
10007138,"The University of Northampton","2019-2020",585,255,835,12060,350,2355,2.29411764705882,0.435897435897436,70.059880239521,30.5389221556886,20.6153846153846,20,3,31.3953488372093
10001282,"University of Northumbria at Newcastle","2019-2020",1370,185,1555,28325,1180,6010,7.40540540540541,0.135036496350365,88.1028938906752,11.8971061093248,20.6751824817518,21,4,13.3720930232558
10004775,"Norwich University of the Arts","2019-2020",190,25,215,2360,90,185,7.6,0.131578947368421,88.3720930232558,11.6279069767442,12.4210526315789,8,4,10.4166666666667
10007154,"University of Nottingham","2019-2020",2470,1135,3605,34840,1385,8805,2.17621145374449,0.459514170040486,68.5159500693481,31.4840499306519,14.1052631578947,25,4,29.8022598870057
10004797,"The Nottingham Trent University","2019-2020",2160,180,2340,35785,1225,5225,12,0.0833333333333333,92.3076923076923,7.69230769230769,16.5671296296296,15,3,8.04597701149425
10007773,"The Open University","2019-2020",925,4145,5070,129420,195,335,0.223160434258142,4.48108108108108,18.2445759368836,81.7554240631164,139.913513513514,0,0,80.5172413793103
10004930,"Oxford Brookes University","2019-2020",1275,180,1455,16985,780,2795,7.08333333333333,0.141176470588235,87.6288659793814,12.3711340206186,13.321568627451,16,5,11.4649681528662
10007774,"The University of Oxford","2019-2020",2345,4650,6995,25910,2595,8595,0.504301075268817,1.98294243070362,33.5239456754825,66.4760543245175,11.0490405117271,33,10,66.2347012239021
10042570,"Pearson College","2019-2020",35,0,35,1295,45,60,Inf,0,100,0,37,5,3,0
10005127,"Arts University Plymouth","2019-2020",125,10,135,1305,25,40,12.5,0.08,92.5925925925926,7.40740740740741,10.44,3,2,12.5
10007801,"University of Plymouth","2019-2020",905,470,1370,18410,525,1895,1.92553191489362,0.519337016574586,66.0583941605839,34.3065693430657,20.3425414364641,10,3,34.8623853211009
10007155,"The University of Portsmouth","2019-2020",1150,585,1735,26775,1180,5750,1.96581196581197,0.508695652173913,66.2824207492795,33.7175792507205,23.2826086956522,21,4,33.8935574229692
10005337,"Queen Margaret University, Edinburgh","2019-2020",185,70,255,5130,850,1140,2.64285714285714,0.378378378378378,72.5490196078431,27.4509803921569,27.7297297297297,22,17,28.3333333333333
10007775,"Queen Mary University of London","2019-2020",1365,2020,3390,21665,1850,7370,0.675742574257426,1.47985347985348,40.2654867256637,59.5870206489675,15.8717948717949,34,9,57.8787878787879
10009292,"Royal Academy of Dramatic Art","2019-2020",70,0,70,220,20,45,Inf,0,100,0,3.14285714285714,20,9,6.66666666666667
10005389,"Ravensbourne University London","2019-2020",100,135,235,2535,180,395,0.740740740740741,1.35,42.5531914893617,57.4468085106383,25.35,16,7,60
10007802,"The University of Reading","2019-2020",990,905,1895,18735,1110,4475,1.0939226519337,0.914141414141414,52.2427440633245,47.7572559366755,18.9242424242424,24,6,39.0532544378698
10005500,"Robert Gordon University","2019-2020",500,90,590,12660,1040,2250,5.55555555555556,0.18,84.7457627118644,15.2542372881356,25.32,18,8,17.96875
10007776,"Roehampton University","2019-2020",505,50,555,12495,470,1260,10.1,0.099009900990099,90.990990990991,9.00900900900901,24.7425742574257,10,4,6
10005523,"Rose Bruford College of Theatre and Performance","2019-2020",35,55,85,735,35,110,0.636363636363636,1.57142857142857,41.1764705882353,64.7058823529412,21,15,5,61.9047619047619
10007835,"Royal Academy of Music","2019-2020",275,25,300,860,170,400,11,0.0909090909090909,91.6666666666667,8.33333333333333,3.12727272727273,47,20,10
10005545,"Royal Agricultural University","2019-2020",50,5,55,1125,30,145,10,0.1,90.9090909090909,9.09090909090909,22.5,13,3,15.3846153846154
10007777,"Royal College of Art","2019-2020",165,15,180,2645,515,1980,11,0.0909090909090909,91.6666666666667,8.33333333333333,16.030303030303,75,19,13.1578947368421
10007778,"Royal College of Music","2019-2020",265,35,295,890,195,475,7.57142857142857,0.132075471698113,89.8305084745763,11.864406779661,3.35849056603774,53,22,8.7719298245614
10005561,"Royal Conservatoire of Scotland","2019-2020",310,20,330,1220,175,400,15.5,0.0645161290322581,93.9393939393939,6.06060606060606,3.93548387096774,33,14,10.4477611940298
10007816,"The Royal Central School of Speech and Drama","2019-2020",70,10,85,1100,130,355,7,0.142857142857143,82.3529411764706,11.7647058823529,15.7142857142857,32,12,23.5294117647059
10005553,"Royal Holloway and Bedford New College","2019-2020",655,500,1150,11530,860,3000,1.31,0.763358778625954,56.9565217391304,43.4782608695652,17.6030534351145,26,7,39.9141630901288
10007837,"Royal Northern College of Music","2019-2020",325,5,325,890,70,280,65,0.0153846153846154,100,1.53846153846154,2.73846153846154,31,8,3.2258064516129
10007779,"The Royal Veterinary College","2019-2020",205,110,315,2510,85,630,1.86363636363636,0.536585365853659,65.0793650793651,34.9206349206349,12.2439024390244,25,3,28.3333333333333
10007803,"The University of St. Andrews","2019-2020",785,445,1230,10535,975,4625,1.76404494382022,0.56687898089172,63.8211382113821,36.1788617886179,13.4203821656051,44,9,38.3763837638376
10007839,"SAE Education Limited","2019-2020",35,10,45,700,60,95,3.5,0.285714285714286,77.7777777777778,22.2222222222222,20,14,9,10
10007782,"St George's, University of London","2019-2020",335,160,495,4330,75,340,2.09375,0.477611940298507,67.6767676767677,32.3232323232323,12.9253731343284,8,2,32.2916666666667
10008026,"St Mary's University College","2019-2020",40,25,65,1045,20,20,1.6,0.625,61.5384615384615,38.4615384615385,26.125,2,2,41.6666666666667
10007843,"St Mary's University, Twickenham","2019-2020",255,155,410,5460,275,810,1.64516129032258,0.607843137254902,62.1951219512195,37.8048780487805,21.4117647058824,15,5,36.6666666666667
10007156,"The University of Salford","2019-2020",960,130,1090,21500,520,1950,7.38461538461539,0.135416666666667,88.0733944954129,11.9266055045872,22.3958333333333,9,2,11.7370892018779
10007780,"SOAS University of London","2019-2020",360,275,635,5795,790,2455,1.30909090909091,0.763888888888889,56.6929133858268,43.3070866141732,16.0972222222222,42,14,39.8058252427184
10005700,"SRUC","2019-2020",355,50,410,1570,35,40,7.1,0.140845070422535,86.5853658536585,12.1951219512195,4.42253521126761,3,2,10.2272727272727
10005790,"Sheffield Hallam University","2019-2020",1920,165,2085,30960,535,2540,11.6363636363636,0.0859375,92.0863309352518,7.9136690647482,16.125,8,2,9.06921241050119
10007157,"The University of Sheffield","2019-2020",2340,1310,3650,30055,1510,11095,1.78625954198473,0.55982905982906,64.1095890410959,35.8904109589041,12.8440170940171,37,5,34.0720221606648
10006022,"Solent University","2019-2020",555,75,635,10510,1445,2230,7.4,0.135135135135135,87.4015748031496,11.8110236220472,18.9369369369369,21,14,12.1739130434783
10007158,"The University of Southampton","2019-2020",1760,955,2715,22665,1700,7660,1.84293193717277,0.542613636363636,64.8250460405157,35.1749539594843,12.8778409090909,34,8,35.9615384615385
10006093,"Spurgeon's College","2019-2020",15,5,20,295,5,15,3,0.333333333333333,75,25,19.6666666666667,5,2,0
10006299,"Staffordshire University","2019-2020",510,340,855,15675,205,575,1.5,0.666666666666667,59.6491228070175,39.766081871345,30.7352941176471,4,1,35.9605911330049
10007804,"The University of Stirling","2019-2020",655,350,1005,12540,1245,2955,1.87142857142857,0.534351145038168,65.1741293532338,34.8258706467662,19.1450381679389,24,10,32.3232323232323
10037449,"University of St Mark and St John","2019-2020",90,30,120,2750,25,45,3,0.333333333333333,75,25,30.5555555555556,2,1,16.6666666666667
10008010,"Stranmillis University College","2019-2020",40,15,55,1210,10,10,2.66666666666667,0.375,72.7272727272727,27.2727272727273,30.25,1,1,42.8571428571429
10007805,"The University of Strathclyde","2019-2020",1210,555,1770,24330,1145,4880,2.18018018018018,0.458677685950413,68.361581920904,31.3559322033898,20.1074380165289,20,5,31.0880829015544
10014001,"University of Suffolk","2019-2020",215,25,235,9565,815,910,8.6,0.116279069767442,91.4893617021277,10.6382978723404,44.4883720930233,10,9,12.7272727272727
10007159,"The University of Sunderland","2019-2020",980,65,1045,15740,1015,3105,15.0769230769231,0.0663265306122449,93.7799043062201,6.2200956937799,16.0612244897959,20,6,9.05172413793103
10007160,"The University of Surrey","2019-2020",1030,460,1490,16990,1690,4835,2.23913043478261,0.446601941747573,69.1275167785235,30.8724832214765,16.495145631068,28,10,34.2507645259939
10007806,"The University of Sussex","2019-2020",1170,840,2010,19395,1585,5955,1.39285714285714,0.717948717948718,58.2089552238806,41.7910447761194,16.5769230769231,31,8,39.7674418604651
10007855,"Swansea University","2019-2020",1290,440,1730,20375,985,3470,2.93181818181818,0.341085271317829,74.5664739884393,25.4335260115607,15.7945736434109,17,5,27.893175074184
10007161,"Teesside University","2019-2020",635,110,745,19290,295,2520,5.77272727272727,0.173228346456693,85.2348993288591,14.7651006711409,30.3779527559055,13,2,12.4260355029586
10008017,"Trinity Laban Conservatoire of Music and Dance","2019-2020",405,15,425,1250,195,325,27,0.037037037037037,95.2941176470588,3.52941176470588,3.08641975308642,26,16,5.68181818181818
10007858,"University of Wales Trinity Saint David","2019-2020",535,195,730,12700,325,750,2.74358974358974,0.364485981308411,73.2876712328767,26.7123287671233,23.7383177570093,6,3,35.031847133758
10007114,"University of the Highlands and Islands","2019-2020",70,35,105,9905,255,345,2,0.5,66.6666666666667,33.3333333333333,141.5,3,3,21.0526315789474
10007807,"Ulster University","2019-2020",825,520,1345,27680,1375,5360,1.58653846153846,0.63030303030303,61.3382899628253,38.6617100371747,33.5515151515152,19,5,39.8648648648649
10039956,"The University of Law","2019-2020",330,0,330,10495,260,885,Inf,0,100,0,31.8030303030303,8,2,1.04166666666667
10007784,"University College London","2019-2020",7740,225,7965,41400,4905,20460,34.4,0.0290697674418605,97.1751412429379,2.82485875706215,5.34883720930233,49,12,10.5894627021388
10007793,"University of South Wales","2019-2020",1575,140,1720,23090,1100,3185,11.25,0.0888888888888889,91.5697674418605,8.13953488372093,14.6603174603175,14,5,7.87172011661808
10008574,"The University of Wales (central functions)","2019-2020",10,0,15,NA,NA,NA,Inf,0,66.6666666666667,0,NA,NA,NA,NA
